x,y,class
14.63020020386766,51.06752227377214,Class 2
6.101475694633542,344.771180203247,Class 2
6.348965922550544,383.661186852518,Class 2
26.77723540788669,426.45565037268835,Class 2
6.036522711027457,393.5400228892154,Class 2
10.973485540786305,65.3059824686716,Class 2
19.472679027876318,69.8917904309864,Class 2
28.493085702334135,581.850466690856,Class 2
5.69124686932736,392.2450251102622,Class 2
22.976795496989944,336.9875049984199,Class 2
5.390691008295323,338.56247456050835,Class 2
19.585193928579667,184.32594491191736,Class 2
19.07118524281007,219.3916108410626,Class 2
28.063878790077954,530.3203034861783,Class 2
3.496113734435624,572.545611953953,Class 2
24.39051424670695,314.305179363605,Class 2
20.457671953561135,200.91466745035052,Class 2
10.847286874142435,81.87572708206544,Class 2
11.596169138205363,159.5209612554133,Class 2
0.7581839280542868,766.876349147954,Class 2
29.495416371551574,662.8265356913032,Class 2
7.400037024373502,176.06246813555325,Class 2
11.125814209231384,130.14980272446138,Class 2
27.910991459791454,615.029397394725,Class 2
5.009104836270546,435.2018004186217,Class 2
9.238758683864331,188.86500867732485,Class 2
21.42516435032199,196.8404090243901,Class 2
8.16884556642147,204.11854089360415,Class 2
25.063088714532284,342.6684313372029,Class 2
7.226562392374074,354.7067254066844,Class 2
4.858520289759221,362.572688499794,Class 2
1.992123441888748,512.5356904242119,Class 2
21.70611987576861,223.002371050139,Class 2
11.368691536083396,165.9828983937933,Class 2
20.65728998910427,213.3408395149312,Class 2
13.77040028053829,97.40569430940187,Class 2
22.710955526944836,294.26264271403977,Class 2
19.95583699720856,249.39471022959043,Class 2
16.3265001627052,126.80867371155792,Class 2
14.088352879329005,98.26386037694255,Class 2
14.556399061042184,84.4622780485293,Class 2
18.90142562533553,168.52516349807246,Class 2
21.55788881106104,303.6618149016026,Class 2
8.290670417993164,256.620843203286,Class 2
2.311177233332878,637.9352499617074,Class 2
27.940397862600783,590.5281969960656,Class 2
12.0377810407399,70.28960215622523,Class 2
17.678941255592022,71.85577350565273,Class 2
24.47867657534246,329.44708906930293,Class 2
1.4897584776646944,588.0691968131878,Class 2
2.8925479303974324,453.09579154308057,Class 2
28.890474766309264,621.4406318024874,Class 2
9.615967332990026,144.83278339537026,Class 2
26.78583870973621,535.8299148884121,Class 2
0.47520020110018546,693.0345148201533,Class 2
15.302331558260963,69.76855655416931,Class 2
15.245066249321262,162.84077500266673,Class 2
3.352812537641594,422.6553949834805,Class 2
0.32978530235551085,691.026333020859,Class 2
4.983696821633136,379.8267518142482,Class 2
1.4918207733739952,571.949556317968,Class 2
2.7645004204892523,622.5057632580009,Class 2
5.572491788499356,268.68327527235044,Class 2
29.321205066014425,626.6279352327305,Class 2
20.73364982574295,244.42427662737092,Class 2
23.9422619287289,319.3951591870218,Class 2
14.630397796034963,8.208391607728338,Class 2
14.123499817949492,48.72779219542451,Class 2
20.096188756608043,96.70798921483262,Class 2
1.4025839978829846,660.0772076107687,Class 2
12.144993181531156,172.0965456077706,Class 2
29.651237935991567,771.4278481336416,Class 2
20.570292068800985,238.12232517677947,Class 2
27.395396301638936,573.9959763681528,Class 2
17.70795882013645,88.55754520953333,Class 2
27.106544811379006,460.6115506190584,Class 2
1.5051322797291011,682.5219277299037,Class 2
11.404791729400223,139.27792771185221,Class 2
20.524054059707865,95.66040516484098,Class 2
15.473971179955644,152.35140447723177,Class 2
0.5325003290919716,795.5009286059203,Class 2
7.709804827942931,297.7459250790814,Class 2
17.9693522623131,50.55478929775187,Class 2
15.122008304015585,131.6644790235388,Class 2
5.146138279057554,363.0271011083394,Class 2
14.673488525743984,91.98724714457964,Class 2
28.198300908151893,674.7563108490594,Class 2
11.179006210207623,93.57885178272434,Class 2
17.522501158614332,51.978495252099215,Class 2
3.330649016880022,477.06557791959114,Class 2
5.28066897243257,427.168233278304,Class 2
28.051090646129296,690.1112399771112,Class 2
22.27858860009278,287.1515829071475,Class 2
27.008293652464246,527.0048624781845,Class 2
18.72723761774179,134.20808167120128,Class 2
14.552376954465638,141.44216366468734,Class 2
20.662622489031044,246.25174721276628,Class 2
4.168788329100426,488.84799999713846,Class 2
27.686111641708738,634.0116979918488,Class 2
20.14094638287637,258.58520321009144,Class 2
11.979105073942977,71.43229738531909,Class 2
27.106430023374955,520.9514247739726,Class 2
18.84629397402015,197.0792247273207,Class 2
14.839720365837533,110.8160606804194,Class 2
16.50006929691754,104.69910663419638,Class 2
27.474218007232963,483.49884534811315,Class 2
11.818832394575056,71.46991152299508,Class 2
24.234840558811833,256.34766119167085,Class 2
28.824176462553332,672.6848190878254,Class 2
0.8469414438657752,774.0506210377473,Class 2
12.563202832638817,186.33651003658912,Class 2
29.97106037700334,729.2046303338537,Class 2
12.832443679241512,54.230034053837954,Class 2
18.535264773382632,184.2524865795304,Class 2
14.13238278187926,166.9459835651841,Class 2
19.474863268350383,153.8906119365306,Class 2
9.823749039420779,125.75502437224725,Class 2
14.310017691020459,35.1169382322953,Class 2
23.409157374691706,299.4420693887845,Class 2
1.9546757363042466,663.3217801001334,Class 2
19.993575552558475,229.89812812231085,Class 2
17.651343043527522,40.83655962854304,Class 2
21.75299881429492,273.1980715806683,Class 2
25.891128814153948,418.69097285751894,Class 2
6.595311551924049,348.9608103938868,Class 2
22.523949403364767,229.03064865855112,Class 2
23.880150529915447,396.1811239388029,Class 2
6.831811016339749,336.2456016291876,Class 2
9.978292823528719,136.62191192500774,Class 2
20.583518668572427,255.92992340310818,Class 2
5.293557827852323,409.3599356890876,Class 2
24.478754367916757,331.70392619902293,Class 2
0.16966744127842714,679.1922147013537,Class 2
16.406654682883655,106.20836623433983,Class 2
0.9771292577524304,591.136005424657,Class 2
17.848143734513087,129.546969488426,Class 2
8.193672292886005,246.55072411468328,Class 2
2.161843180226881,516.853978639683,Class 2
26.34223795526988,406.01474445393774,Class 2
27.66891924810975,575.0638526311438,Class 2
16.70728550781889,162.63647283720573,Class 2
22.60787106692965,251.87879984350204,Class 2
27.148360708956474,514.3733074671959,Class 2
14.852157712526035,145.45319588525084,Class 2
25.771368769842535,369.60579983026065,Class 2
19.121173198467346,156.87685167798804,Class 2
9.774129243580584,216.39097254079505,Class 2
6.424387723242058,292.58530197237025,Class 2
26.9019224695542,603.7078446473369,Class 2
3.475824311658635,457.35745103549493,Class 2
4.419216665465845,397.02334254694415,Class 2
10.045018244531654,232.25565076409634,Class 2
21.401954026983955,137.70045184709593,Class 2
18.911556616695187,180.3999301612525,Class 2
6.529186130806115,352.4673889379673,Class 2
12.153384966801728,93.21012149330282,Class 2
23.508649548279227,381.13251618938904,Class 2
3.468603001955776,438.34985003983456,Class 2
5.421656352225889,384.33997691677877,Class 2
0.0006928660576910328,803.6833503174786,Class 2
13.289454011800284,117.09678906107021,Class 2
0.41505925598579907,714.9823019850504,Class 2
19.840938950069738,169.2821611001002,Class 2
7.005809755196617,247.5785932040572,Class 2
14.391047704261501,88.38879153798268,Class 2
26.794742315014044,472.1138627502225,Class 2
20.43182887249483,140.68439362842838,Class 2
4.172466256094497,507.90844064876075,Class 2
19.152555659335942,141.2458542238807,Class 2
7.9552344315779235,322.3934454201508,Class 2
15.81316521382216,171.75762425711594,Class 2
12.313085796474917,73.0108383042184,Class 2
15.409733233103202,141.30716341757665,Class 2
20.538238569117162,266.52191472154317,Class 2
14.578842877166629,6.987874093233683,Class 2
6.8493821670953645,207.1211907469992,Class 2
4.606867988741871,494.4489895180893,Class 2
8.680411209369275,216.7705771365564,Class 2
11.415937032088477,51.71556521522014,Class 2
3.9167252381239903,388.6314376226586,Class 2
23.79711924724613,282.3782289101902,Class 2
1.2895690792931436,655.6398108209257,Class 2
3.5964607419377725,462.628444000732,Class 2
6.929420710717617,197.31055542076672,Class 2
4.671197566160917,361.7310020834746,Class 2
21.55621747281067,171.08577110457713,Class 2
11.710936070154958,158.19890772074115,Class 2
23.550837321481993,367.40493037088163,Class 2
22.1712372378492,295.7594245312241,Class 2
6.209154289516938,375.0833335117957,Class 2
6.1106219292829405,237.86508910600537,Class 2
28.033700344282526,531.512798801998,Class 2
3.828110533924848,453.3984285440932,Class 2
13.44690806828135,136.29657915907526,Class 2
6.734229479921047,287.9878424362482,Class 2
16.89237297216991,170.6461584762485,Class 2
4.4140003864901,342.99810933905644,Class 2
18.783098553984274,55.707096225325735,Class 2
4.155902046338716,433.6326705138597,Class 2
21.069775237604432,287.34536893788356,Class 2
2.919755734932222,527.3172016753406,Class 2
13.979521971518658,122.71117204416777,Class 2
2.4074813372087522,482.92903928190594,Class 2
14.093900188912288,12.759100461289293,Class 2
20.481886512040226,189.04640264485357,Class 2
25.574924891074108,380.25416298322114,Class 2
5.634295270384109,349.99704270923473,Class 2
24.40331561315065,389.15262576847226,Class 2
2.1290285428469744,629.8729518955575,Class 2
7.317524461055925,336.62180476473316,Class 2
9.919504819910683,135.84555138124372,Class 2
3.4312080054330094,421.1840911192867,Class 2
25.39653635274452,406.90452991716035,Class 2
6.870277103364664,300.06029201367323,Class 2
17.534832234824727,48.175474095077384,Class 2
7.951159879769371,160.62221163036364,Class 2
20.202786459280695,141.60917478698215,Class 2
23.475676865865495,261.6634657070085,Class 2
9.436460316198788,118.02230574321213,Class 2
7.5977695235772895,264.4765008267154,Class 2
29.227210502254778,761.4399696305288,Class 2
17.81311840700577,36.80808717437082,Class 2
28.845208107677482,704.4803208179483,Class 2
9.910438772057791,109.71489387315496,Class 2
25.983268385881743,506.58342991598136,Class 2
13.757291876235042,13.19602280381916,Class 2
29.679269550540763,711.069651822905,Class 2
0.44260523371003724,777.5103825638632,Class 2
6.338778105955006,280.3521490886481,Class 2
9.460368339544136,159.368933085194,Class 2
17.894391965053945,107.40082236797822,Class 2
8.558319807498068,157.5052576613773,Class 2
15.701856380225262,102.09367620801932,Class 2
7.736262755259427,226.9958500847268,Class 2
9.539537216955425,169.4603104854445,Class 2
24.723907346987144,362.89959685353637,Class 2
10.846953828685779,117.23405819990475,Class 2
9.675305769980266,167.81675584986777,Class 2
8.135689276656539,263.4914449569004,Class 2
8.800314488987146,210.4601835817855,Class 2
24.176925682052463,350.90462066947515,Class 2
27.339652783712456,607.5697866900816,Class 2
5.8269792910547995,365.75112688963225,Class 2
20.88469829197577,199.6100680420794,Class 2
3.1125323249344596,508.4973740985881,Class 2
6.371843735977509,383.6136864698889,Class 2
13.020340871842334,124.8322698409219,Class 2
12.496675681776852,45.28618109972703,Class 2
20.62759923314515,202.97743462317072,Class 2
29.79025081063626,738.4111885861894,Class 2
9.725512509646746,84.40959279318056,Class 2
22.014777563944847,325.02285898112183,Class 2
0.02973637643378324,777.1266867774699,Class 2
